0.800000,0.153360,-0.412019,-0.235544,0.311083,0.360417,0.315175,-0.366201,0.331347,-0.876598,-0.562474,0.654200,0.702025,0.661476,-0.754662
0.805000,0.155019,-0.416408,-0.238364,0.314359,0.363929,0.318486,-0.369979,0.332436,-0.879181,-0.565492,0.655958,0.702658,0.663224,-0.756344
0.810000,0.156684,-0.420810,-0.241199,0.317643,0.367443,0.321807,-0.373765,0.333513,-0.881729,-0.568503,0.657688,0.703244,0.664942,-0.757989
0.815000,0.158355,-0.425225,-0.244049,0.320936,0.370961,0.325136,-0.377559,0.334577,-0.884241,-0.571508,0.659388,0.703783,0.666631,-0.759595
0.820000,0.160030,-0.429653,-0.246914,0.324237,0.374481,0.328473,-0.381360,0.335629,-0.886716,-0.574507,0.661060,0.704276,0.668291,-0.761164
0.825000,0.161711,-0.434092,-0.249794,0.327546,0.378004,0.331819,-0.385170,0.336670,-0.889156,-0.577500,0.662703,0.704722,0.669920,-0.762696
0.830000,0.163397,-0.438544,-0.252689,0.330864,0.381528,0.335172,-0.388987,0.337697,-0.891560,-0.580487,0.664317,0.705122,0.671520,-0.764189
0.835000,0.165088,-0.443008,-0.255599,0.334189,0.385055,0.338534,-0.392812,0.338713,-0.893928,-0.583468,0.665901,0.705475,0.673091,-0.765645
0.840000,0.166784,-0.447483,-0.258524,0.337523,0.388583,0.341903,-0.396644,0.339716,-0.896259,-0.586442,0.667457,0.705781,0.674632,-0.767063
0.845000,0.168485,-0.451970,-0.261463,0.340864,0.392113,0.345280,-0.400483,0.340708,-0.898555,-0.589410,0.668984,0.706040,0.676143,-0.768444
0.850000,0.170191,-0.456469,-0.264418,0.344213,0.395643,0.348664,-0.404328,0.341687,-0.900815,-0.592372,0.670482,0.706253,0.677624,-0.769786
0.855000,0.171902,-0.460979,-0.267387,0.347569,0.399175,0.352056,-0.408180,0.342654,-0.903039,-0.595328,0.671951,0.706420,0.679076,-0.771091
